episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,4000,4000,False,0,1,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-06-12,1684325172,11.193000793457031,11.193000793457031,2836,LAPTOP-DG45TOIF,192.168.1.2,11.193000793457031,0,1,2e971_00000,[],[],5561.307,719.255,5630.001,710.479,4000,4000,4000,13.4875,54.55625,0.0,0.2,5e-05,40610.95617675781,-0.01932763295189943,40610.9716796875,-2.0302832e-05,0.01731976176961325,1.3699478209018707,0.0
nan,nan,nan,nan,0,0,8000,8000,False,0,2,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-06-23,1684325183,11.25102686882019,22.44402766227722,2836,LAPTOP-DG45TOIF,192.168.1.2,22.44402766227722,0,2,2e971_00000,[],[],5519.353,724.723,5701.515,701.568,8000,8000,8000,15.3125,54.6,0.0,0.2,5e-05,30511.117309570312,-0.020179585175355896,30511.135192871094,-6.4708292e-06,0.014837009133771062,1.3473684266209602,0.0
nan,nan,nan,nan,0,0,12000,12000,False,0,3,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-06-35,1684325195,11.241933107376099,33.68596076965332,2836,LAPTOP-DG45TOIF,192.168.1.2,33.68596076965332,0,3,2e971_00000,[],[],5523.364,724.196,5704.344,701.22,12000,12000,12000,14.325,54.7,0.0,0.2,5e-05,19312.373596191406,-0.021507160825422034,19312.39141845703,6.8433583e-06,0.017301426210906357,1.3131077997386456,0.0
nan,nan,nan,nan,0,0,16000,16000,False,0,4,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-06-46,1684325206,11.158969402313232,44.84493017196655,2836,LAPTOP-DG45TOIF,192.168.1.2,44.84493017196655,0,4,2e971_00000,[],[],5534.54,722.734,5675.508,704.783,16000,16000,16000,14.5,54.7,0.0,0.2,5e-05,12160.5986328125,-0.013351580186281353,12160.609497070312,0.0016225297,0.012021368427667767,1.3210124634206295,0.0
nan,nan,nan,nan,0,0,20000,20000,False,0,5,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-06-57,1684325217,11.257002115249634,56.10193228721619,2836,LAPTOP-DG45TOIF,192.168.1.2,56.10193228721619,0,5,2e971_00000,[],[],5527.942,723.597,5691.205,702.839,20000,20000,20000,14.35,54.643750000000004,0.0,0.2,5e-05,9573.215576171875,-0.0143237195443362,9573.226684570312,2.0675361e-06,0.016392759833252057,1.272296991199255,0.0
nan,nan,nan,nan,0,0,24000,24000,False,0,6,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-07-08,1684325228,11.139000415802002,67.24093270301819,2836,LAPTOP-DG45TOIF,192.168.1.2,67.24093270301819,0,6,2e971_00000,[],[],5532.724,722.971,5672.837,705.115,24000,24000,24000,13.60625,54.650000000000006,0.0,0.2,5e-05,5105.261322021484,-0.02178038196871057,5105.280517578125,1.902692e-05,0.013162719085812569,1.243955109268427,0.0
nan,nan,nan,nan,0,0,28000,28000,False,0,7,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-07-19,1684325239,11.064987897872925,78.30592060089111,2836,LAPTOP-DG45TOIF,192.168.1.2,78.30592060089111,0,7,2e971_00000,[],[],5539.083,722.141,5646.146,708.448,28000,28000,28000,13.453333333333335,54.68000000000002,0.0,0.2,5e-05,3218.593437194824,-0.02008879609638825,3218.6108322143555,1.3174489e-05,0.013596879958640784,1.2124871723353863,0.0
nan,nan,nan,nan,0,0,32000,32000,False,0,8,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-07-31,1684325251,11.278948307037354,89.58486890792847,2836,LAPTOP-DG45TOIF,192.168.1.2,89.58486890792847,0,8,2e971_00000,[],[],5550.683,720.632,5646.132,708.45,32000,32000,32000,14.68125,54.63125,0.0,0.2,5e-05,1606.7270202636719,-0.01562664209632203,1606.739543914795,7.873401e-06,0.015482553659239784,1.1445325165987015,0.0
nan,nan,nan,nan,0,0,36000,36000,False,0,9,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-07-42,1684325262,11.233000040054321,100.81786894798279,2836,LAPTOP-DG45TOIF,192.168.1.2,100.81786894798279,0,9,2e971_00000,[],[],5556.047,719.936,5644.784,708.619,36000,36000,36000,14.55,54.6875,0.0,0.2,5e-05,1057.2149772644043,-0.018032955063972622,1057.2297744750977,-0.0154322535,0.016265120037132874,1.0597550421953201,0.0
nan,nan,nan,nan,0,0,40000,40000,False,0,10,1c9a8a1b64c44e36ad9e9f6d3aafd025,2023-05-17_20-07-53,1684325273,11.155032634735107,111.9729015827179,2836,LAPTOP-DG45TOIF,192.168.1.2,111.9729015827179,0,10,2e971_00000,[],[],5555.109,720.058,5641.009,709.093,40000,40000,40000,13.36875,54.6875,0.0,0.2,5e-05,708.2327737808228,-0.025302995345555246,708.2551860809326,-0.10480156,0.014467276952927932,0.9862899333238602,0.0
